source_id,target_id,source_dataset,target_dataset
539143317,140030010,TFP,E13
539143317,381384396,TFP,TFP
543301439,7046912,TFP,E13
543301439,12179872,TFP,TFP
543301439,22598920,TFP,TFP
543301439,93378883,TFP,TFP
543301439,160466484,TFP,E13
543301439,583885189,TFP,TFP
543301439,600090702,TFP,E13
543727249,7046912,TFP,E13
543727249,7773732,TFP,TFP
543727249,92403540,TFP,E13
543727249,194896850,TFP,E13
543727249,202555952,TFP,E13
543727249,392094997,TFP,TFP
543727249,425840466,TFP,E13
552027659,613553896,TFP,E13
561814955,586003,TFP,TFP
561814955,156039467,TFP,TFP
561814955,964327405,TFP,TFP
583885189,586003,TFP,TFP
583885189,12551742,TFP,TFP
583885189,22521283,TFP,TFP
583885189,22598920,TFP,TFP
583885189,24176877,TFP,TFP
583885189,56326516,TFP,E13
583885189,71366031,TFP,E13
583885189,78116487,TFP,E13
583885189,93378883,TFP,TFP
583885189,126611558,TFP,TFP
583885189,226576785,TFP,TFP
583885189,254602977,TFP,TFP
583885189,429414906,TFP,TFP
583885189,543301439,TFP,TFP
583885189,947759960,TFP,TFP
583885189,964327405,TFP,TFP
583885189,974434579,TFP,TFP
583885189,986364644,TFP,TFP
607937852,92403540,TFP,E13
607937852,184777483,TFP,TFP
607937852,510047880,TFP,E13
607937852,600090702,TFP,E13
614133542,495378971,TFP,TFP
629208634,37889070,TFP,E13
629208634,125622122,TFP,TFP
629208634,491391312,TFP,TFP
769388442,586003,TFP,TFP
769388442,599940695,TFP,E13
780431689,791830218,TFP,TFP
780431689,890871740,TFP,TFP
791830218,780431689,TFP,TFP
791830218,890871740,TFP,TFP
819790166,157042531,TFP,TFP
833089766,15271419,TFP,E13
833089766,29646177,TFP,E13
833089766,104897833,TFP,E13
833089766,157042531,TFP,TFP
833089766,425263052,TFP,E13
833089766,428117425,TFP,E13
833089766,446590484,TFP,E13
833089766,471992869,TFP,E13
833089766,585968039,TFP,E13
833089766,621741580,TFP,E13
833089766,835342567,TFP,E13
833089766,991254878,TFP,E13
851100607,19701419,TFP,TFP
851100607,125622122,TFP,TFP
851100607,947759960,TFP,TFP
890871740,780431689,TFP,TFP
890871740,791830218,TFP,TFP
893784643,510047880,TFP,E13
893784643,585968039,TFP,E13
893784643,787115406,TFP,E13
898218318,92403540,TFP,E13
899934248,586003,TFP,TFP
899934248,7046912,TFP,E13
899934248,7773732,TFP,TFP
899934248,22598920,TFP,TFP
899934248,24176877,TFP,TFP
899934248,29646177,TFP,E13
899934248,56345134,TFP,E13
899934248,84596057,TFP,E13
899934248,92403540,TFP,E13
899934248,104566770,TFP,E13
899934248,113746083,TFP,E13
899934248,120720544,TFP,E13
899934248,157042531,TFP,TFP
899934248,160466484,TFP,E13
899934248,195763762,TFP,TFP
899934248,197347453,TFP,E13
899934248,209733883,TFP,E13
899934248,216522413,TFP,E13
899934248,407101499,TFP,E13
899934248,410193975,TFP,TFP
899934248,483838785,TFP,TFP
899934248,501066121,TFP,TFP
899934248,522582939,TFP,E13
899934248,558489220,TFP,E13
899934248,563022345,TFP,E13
899934248,706819428,TFP,E13
899934248,825336607,TFP,E13
899934248,835342567,TFP,E13
899934248,868757713,TFP,E13
899934248,947759960,TFP,TFP
899934248,964327405,TFP,TFP
916815853,91696007,TFP,TFP
919599445,382393,TFP,TFP
919599445,586003,TFP,TFP
919599445,111054613,TFP,TFP
919599445,356979186,TFP,TFP
947759960,586003,TFP,TFP
947759960,11990112,TFP,TFP
947759960,15455450,TFP,TFP
947759960,19706832,TFP,TFP
947759960,22598920,TFP,TFP
947759960,51169895,TFP,TFP
947759960,60490488,TFP,TFP
947759960,82062642,TFP,TFP
947759960,105768989,TFP,TFP
947759960,111054613,TFP,TFP
947759960,400741034,TFP,TFP
947759960,400826236,TFP,TFP
947759960,446366385,TFP,TFP
947759960,525408377,TFP,TFP
947759960,964327405,TFP,TFP
964327405,586003,TFP,TFP
964327405,11990112,TFP,TFP
964327405,13972932,TFP,TFP
964327405,16303802,TFP,TFP
964327405,22598920,TFP,TFP
964327405,52140322,TFP,TFP
964327405,72863207,TFP,TFP
964327405,82118682,TFP,TFP
964327405,85850428,TFP,TFP
964327405,86626503,TFP,TFP
964327405,91696007,TFP,TFP
964327405,132569641,TFP,TFP
964327405,206326866,TFP,TFP
964327405,207138462,TFP,TFP
964327405,210525855,TFP,TFP
964327405,276983152,TFP,TFP
964327405,425767265,TFP,TFP
964327405,449195625,TFP,TFP
964327405,947759960,TFP,TFP
974434579,22598920,TFP,TFP
974434579,279147035,TFP,E13
974434579,583885189,TFP,TFP
986364644,92403540,TFP,E13
986364644,501094162,TFP,E13
986364644,583885189,TFP,TFP
995328134,356979186,TFP,TFP
1001305494,93378883,TFP,TFP
1001305494,157042531,TFP,TFP
1001305494,215216086,TFP,E13
1001305494,835342567,TFP,E13
1017001452,118197667,TFP,TFP
28222509,196514953,TWT,E13
35008954,196514953,TWT,E13
45107336,359926634,TWT,E13
82487179,359926634,TWT,E13
102701930,196514953,TWT,E13
105790281,425380217,TWT,E13
105830531,157042531,TWT,TFP
105830531,425380217,TWT,E13
109075883,425380217,TWT,E13
116265574,359926634,TWT,E13
126216653,359926634,TWT,E13
129899218,425380217,TWT,E13
135680610,196514953,TWT,E13
141886393,425380217,TWT,E13
152846674,359926634,TWT,E13
156085716,359926634,TWT,E13
156242211,196514953,TWT,E13
167566699,196514953,TWT,E13
169474438,196514953,TWT,E13
181225107,359926634,TWT,E13
183580684,196514953,TWT,E13
199843531,196514953,TWT,E13
202886194,425380217,TWT,E13
217055469,425380217,TWT,E13
231035428,196514953,TWT,E13
240422007,359926634,TWT,E13
333805197,359926634,TWT,E13
401190123,359926634,TWT,E13
435591257,359926634,TWT,E13
490713181,359926634,TWT,E13
514736144,359926634,TWT,E13
523607344,425380217,TWT,E13
1098285654,425380217,TWT,E13
1281271908,253239439,TWT,TWT
7773732,3610511,TFP,E13
163479707,3610511,TFP,E13
321425967,3610511,E13,E13
22203964,6140012,E13,E13
128857854,6140012,TFP,E13
157042531,6684602,TFP,E13
195763762,6684602,TFP,E13
24503,7046912,TFP,E13
57573169,7046912,TFP,E13
157042531,7470952,TFP,E13
469218793,7470952,TFP,E13
67253599,8291932,TFP,E13
415073613,8291932,E13,E13
202220813,8858022,TFP,E13
14443340,8933252,TFP,E13
93378883,8933252,TFP,E13
131197741,8933252,TFP,E13
157042531,8933252,TFP,E13
2007021,9939012,TFP,E13
22521283,9939012,TFP,E13
157042531,9939012,TFP,E13
469218793,10492262,TFP,E13
131197741,14057516,TFP,E13
24503,14865840,TFP,E13
17283453,14865840,TFP,E13
157042531,14958182,TFP,E13
129515952,15271419,TFP,E13
149248959,15271419,TFP,E13
405611085,15271419,TFP,E13
469218793,15271419,TFP,E13
5863152,16591972,TFP,E13
7773732,16591972,TFP,E13
7773732,18527544,TFP,E13
152905850,18671285,TFP,E13
7773732,21770069,TFP,E13
83811813,22015750,E13,E13
202220813,22015750,TFP,E13
157042531,22985259,TFP,E13
558489220,22985259,E13,E13
24503,25442408,TFP,E13
107471115,25911628,TFP,E13
131197741,27636956,TFP,E13
5863152,28342883,TFP,E13
22521283,28342883,TFP,E13
131197741,28342883,TFP,E13
157042531,28342883,TFP,E13
202220813,28342883,TFP,E13
599940695,28342883,E13,E13
16002194,29646177,TFP,E13
146215776,29646177,TFP,E13
469218793,29646177,TFP,E13
483838785,29646177,TFP,E13
7773732,30062603,TFP,E13
12179872,30062603,TFP,E13
202220813,30062603,TFP,E13
1072217274,31102741,E13,E13
131197741,32204918,TFP,E13
7046912,35737313,E13,E13
157042531,37539436,TFP,E13
131197741,38223194,TFP,E13
53400463,38730407,TFP,E13
36286962,38972677,TFP,E13
157042531,39721490,TFP,E13
170384943,39721490,E13,E13
415073613,39721490,E13,E13
356979186,39748948,TFP,E13
157042531,45307775,TFP,E13
12551742,45529357,TFP,E13
202220813,45529357,TFP,E13
25046383,48034707,TFP,E13
29646177,48182327,E13,E13
149248959,48989220,TFP,E13
173662542,48989220,E13,E13
7046912,49319803,E13,E13
157042531,49934607,TFP,E13
157042531,50619779,TFP,E13
131197741,50972738,TFP,E13
7773732,53025684,TFP,E13
1072217274,55532545,E13,E13
2007021,56326516,TFP,E13
29646177,56326516,E13,E13
57573169,56326516,TFP,E13
93378883,56326516,TFP,E13
104566770,56326516,E13,E13
112419862,56326516,TFP,E13
131197741,56326516,TFP,E13
149248959,56326516,TFP,E13
157042531,56326516,TFP,E13
181477746,56326516,E13,E13
232560751,56326516,E13,E13
299837277,56326516,E13,E13
321425967,56326516,E13,E13
356979186,56326516,TFP,E13
450630648,56326516,E13,E13
517400735,56326516,E13,E13
600090702,56326516,E13,E13
2007021,56345134,TFP,E13
107471115,56345134,TFP,E13
157042531,56345134,TFP,E13
62364690,56466070,E13,E13
16002194,57928664,TFP,E13
157042531,57928664,TFP,E13
22521283,60508255,TFP,E13
187536784,62364690,E13,E13
146215776,63517006,TFP,E13
157042531,63517006,TFP,E13
7773732,69843045,TFP,E13
36286962,69892452,TFP,E13
104566770,69892452,E13,E13
157042531,69892452,TFP,E13
157042531,72816504,TFP,E13
12551742,76982240,TFP,E13
202220813,76982240,TFP,E13
286543,77165019,TFP,E13
22203964,77165019,E13,E13
356979186,78116487,TFP,E13
17283453,81056258,TFP,E13
45307775,81056258,E13,E13
48989220,81056258,E13,E13
469218793,81056258,TFP,E13
7773732,81680710,TFP,E13
122111595,81915249,TFP,E13
196179205,81915249,TFP,E13
93378883,82068999,TFP,E13
22521283,82837121,TFP,E13
157042531,84426046,TFP,E13
181477746,86525417,E13,E13
39201963,95243555,TFP,E13
424920096,104818930,TFP,E13
146215776,105429377,TFP,E13
197347453,105429377,E13,E13
501066121,105429377,TFP,E13
107471115,106456147,TFP,E13
621741580,110273768,E13,E13
104566770,111924058,E13,E13
153324815,111924058,E13,E13
356979186,115955798,TFP,E13
93378883,116538160,TFP,E13
29646177,117708359,E13,E13
12551742,118339229,TFP,E13
16002194,118339229,TFP,E13
628563,118898139,TFP,E13
12179872,118898139,TFP,E13
19706832,118898139,TFP,E13
157042531,118898139,TFP,E13
2007021,119065059,TFP,E13
157042531,124578978,TFP,E13
356979186,124578978,TFP,E13
22203964,126737626,E13,E13
157042531,128587032,TFP,E13
425380217,128587032,E13,E13
7046912,131435310,E13,E13
7773732,131435310,TFP,E13
146215776,131435310,TFP,E13
317336535,131435310,TFP,E13
621741580,131435310,E13,E13
792517914,131435310,E13,E13
1006095223,131435310,E13,E13
810793700,132104173,E13,E13
157042531,132621562,TFP,E13
160466484,136622745,E13,E13
558489220,136622745,E13,E13
157042531,150307637,TFP,E13
62364690,151590831,E13,E13
8029522,160466484,TFP,E13
146215776,160466484,TFP,E13
146215776,168761446,TFP,E13
210525855,168761446,TFP,E13
228711740,174747861,TFP,E13
299837277,178507135,E13,E13
469218793,178507135,TFP,E13
216522413,181477746,E13,E13
157042531,183148817,TFP,E13
157042531,183149280,TFP,E13
15922136,183201799,TFP,E13
1084115989,184812764,E13,E13
17283453,189263728,TFP,E13
36286962,189263728,TFP,E13
12179872,194896850,TFP,E13
107471115,195322597,TFP,E13
291949510,195322597,TFP,E13
146215776,197347453,TFP,E13
157042531,197347453,TFP,E13
312691936,197347453,TFP,E13
499996521,197347453,E13,E13
152905850,201012406,TFP,E13
157042531,201012406,TFP,E13
157042531,202244649,TFP,E13
157042531,204299339,TFP,E13
22203964,204480603,E13,E13
173662542,209128079,E13,E13
7773732,209733883,TFP,E13
38002859,209733883,E13,E13
131197741,209733883,TFP,E13
443896569,210514893,TFP,E13
92403540,211487690,E13,E13
7773732,211904475,TFP,E13
12551742,211904475,TFP,E13
16002194,211904475,TFP,E13
131197741,212175167,TFP,E13
173164569,215216086,E13,E13
2007021,223840972,TFP,E13
12179872,223840972,TFP,E13
36190135,226197498,E13,E13
157042531,226197498,TFP,E13
552027659,232560751,TFP,E13
57573169,233245609,TFP,E13
181477746,233245609,E13,E13
129515952,233287464,TFP,E13
374138547,240346934,TFP,E13
157042531,244625605,TFP,E13
7046912,245430145,E13,E13
157042531,245953131,TFP,E13
361097511,245953131,E13,E13
425380217,245953131,E13,E13
157042531,246886628,TFP,E13
157042531,250842076,TFP,E13
487416678,254558097,E13,E13
157042531,259428725,TFP,E13
157042531,259773527,TFP,E13
6082972,261223538,TFP,E13
286841761,261223538,TFP,E13
157042531,262100774,TFP,E13
7773732,264333523,TFP,E13
104897833,264333523,E13,E13
157042531,264333523,TFP,E13
104566770,268773741,E13,E13
146215776,268773741,TFP,E13
24176877,269535022,TFP,E13
469454275,269535022,TFP,E13
48182327,272876921,E13,E13
56326516,272876921,E13,E13
356979186,272876921,TFP,E13
501066121,272876921,TFP,E13
517400735,272876921,E13,E13
5863152,279147035,TFP,E13
56326516,279147035,E13,E13
157042531,279461605,TFP,E13
202220813,279461605,TFP,E13
146215776,279557700,TFP,E13
126611558,284481700,TFP,E13
157042531,284481700,TFP,E13
167823878,284481700,TFP,E13
356979186,284481700,TFP,E13
810793700,284481700,E13,E13
117708359,288148846,E13,E13
386034126,288148846,E13,E13
157042531,290723075,TFP,E13
1084115989,290723075,E13,E13
157042531,291403211,TFP,E13
92403540,292912980,E13,E13
131197741,293394867,TFP,E13
146215776,293394867,TFP,E13
286841761,295168932,TFP,E13
291949510,295168932,TFP,E13
157042531,295788103,TFP,E13
361097511,295788103,E13,E13
386034126,295788103,E13,E13
834186096,295788103,E13,E13
131197741,296876973,TFP,E13
291949510,296876973,TFP,E13
15922136,298459779,TFP,E13
131197741,298489056,TFP,E13
22521283,300796010,TFP,E13
47588692,300796010,TFP,E13
92403540,300796010,E13,E13
126611558,300796010,TFP,E13
146215776,300796010,TFP,E13
210525855,300796010,TFP,E13
356979186,308151060,TFP,E13
17085112,310496499,TFP,E13
157042531,314030119,TFP,E13
129515952,318661130,TFP,E13
93378883,318949971,TFP,E13
92403540,319054277,E13,E13
12179872,320880780,TFP,E13
356979186,321425967,TFP,E13
157042531,323379897,TFP,E13
157042531,324440293,TFP,E13
708429391,326054560,E13,E13
1084115989,336406661,E13,E13
146215776,340346783,TFP,E13
92403540,340364061,E13,E13
43775439,346829273,TFP,E13
93378883,353768504,TFP,E13
499717759,361097511,TFP,E13
791874462,361097511,E13,E13
157042531,361784332,TFP,E13
471093612,363251033,E13,E13
7773732,364851614,TFP,E13
157042531,364851614,TFP,E13
157042531,365383515,TFP,E13
7773732,368579486,TFP,E13
417190929,369537903,E13,E13
47588692,370625229,TFP,E13
131197741,370625229,TFP,E13
146215776,370625229,TFP,E13
152905850,370625229,TFP,E13
157042531,370625229,TFP,E13
163025432,373947833,E13,E13
157042531,377914761,TFP,E13
425380217,380319760,E13,E13
599940695,381960133,E13,E13
131197741,382178634,TFP,E13
202220813,382178634,TFP,E13
900040604,382178634,E13,E13
7773732,383292062,TFP,E13
131197741,384932218,TFP,E13
17085112,385868840,TFP,E13
146215776,387971079,TFP,E13
220859239,389400082,TFP,E13
157042531,390759955,TFP,E13
92403540,392676979,E13,E13
157042531,394004577,TFP,E13
120720544,394814291,E13,E13
899934248,394814291,TFP,E13
187536784,396625283,E13,E13
157042531,401502696,TFP,E13
39201963,405574548,TFP,E13
157042531,405574548,TFP,E13
39201963,406165467,TFP,E13
56326516,406907214,E13,E13
129515952,407101499,TFP,E13
146215776,407101499,TFP,E13
131197741,408087080,TFP,E13
299837277,410044683,E13,E13
406907214,410044683,E13,E13
157042531,410941537,TFP,E13
374138547,412112516,TFP,E13
118667244,413296140,TFP,E13
471093612,413296140,E13,E13
487416678,413917055,E13,E13
29646177,416502198,E13,E13
202220813,416502198,TFP,E13
599940695,418046391,E13,E13
157042531,418762910,TFP,E13
472778739,418762910,E13,E13
157042531,420995289,TFP,E13
157042531,423021992,TFP,E13
379296310,423613846,TFP,E13
196179205,425263052,TFP,E13
108557681,425380217,E13,E13
157042531,427674701,TFP,E13
157042531,428117425,TFP,E13
469454275,428384851,TFP,E13
599940695,434460614,E13,E13
291949510,434826176,TFP,E13
157042531,435224000,TFP,E13
157042531,437007483,TFP,E13
361097511,437007483,E13,E13
425908255,437007483,E13,E13
552027659,437007483,TFP,E13
78845364,439062828,TFP,E13
12179872,439875805,TFP,E13
131197741,440184518,TFP,E13
157042531,440184518,TFP,E13
82068999,450630648,E13,E13
120720544,450630648,E13,E13
270472440,450630648,E13,E13
326054560,450747981,E13,E13
406907214,451397835,E13,E13
469218793,453885595,TFP,E13
157042531,454200724,TFP,E13
24176877,455266133,TFP,E13
365993895,455266133,TFP,E13
356979186,455340385,TFP,E13
406907214,455651875,E13,E13
39201963,455775628,TFP,E13
157042531,455775628,TFP,E13
356979186,455775628,TFP,E13
356979186,465298629,TFP,E13
107471115,465431316,TFP,E13
7773732,466489818,TFP,E13
157042531,466489818,TFP,E13
471093612,466686655,E13,E13
92403540,466712165,E13,E13
469218793,471992869,TFP,E13
356979186,472765052,TFP,E13
92403540,479832822,E13,E13
157042531,491690867,TFP,E13
228711740,494266249,TFP,E13
22521283,495045945,TFP,E13
157042531,495045945,TFP,E13
146215776,495507361,TFP,E13
425380217,497302053,E13,E13
92403540,498814013,E13,E13
157042531,502315142,TFP,E13
215216086,502315142,E13,E13
82068999,510047880,E13,E13
157042531,513726022,TFP,E13
13260592,517400735,E13,E13
129515952,517400735,TFP,E13
157042531,517400735,TFP,E13
235303172,517400735,E13,E13
291949510,517400735,TFP,E13
544470195,517400735,E13,E13
995328134,517400735,TFP,E13
12551742,522925470,TFP,E13
157042531,533552597,TFP,E13
810793700,544470195,E13,E13
146215776,549083012,TFP,E13
215216086,560657748,E13,E13
157042531,562250174,TFP,E13
413255529,571938412,E13,E13
157042531,574385968,TFP,E13
173662542,581407038,E13,E13
220859239,592579646,TFP,E13
38002859,599940695,E13,E13
107471115,604758810,TFP,E13
157042531,610896066,TFP,E13
157042531,621741580,TFP,E13
157042531,627845498,TFP,E13
453885595,632742781,E13,E13
769388442,632742781,TFP,E13
160466484,702727668,E13,E13
425380217,702727668,E13,E13
146215776,716206832,TFP,E13
22970058,734619301,TFP,E13
215992174,762202957,TFP,E13
114726248,792517914,TFP,E13
146215776,792517914,TFP,E13
157604170,792517914,TFP,E13
406162937,792517914,E13,E13
356979186,800457696,TFP,E13
22840934,813467726,TFP,E13
338966793,813467726,TFP,E13
157042531,835763546,TFP,E13
7773732,845102904,TFP,E13
16002194,845102904,TFP,E13
29646177,845102904,E13,E13
56345134,845102904,E13,E13
92403540,845102904,E13,E13
373947833,845102904,E13,E13
96109716,851233315,TFP,E13
104566770,851233315,E13,E13
131197741,851233315,TFP,E13
1011395167,852611210,E13,E13
332389973,882148280,E13,E13
131197741,885222252,TFP,E13
157042531,885222252,TFP,E13
356979186,885222252,TFP,E13
15271419,920600658,E13,E13
120720544,920600658,E13,E13
146215776,920600658,TFP,E13
240346934,920600658,E13,E13
356979186,920600658,TFP,E13
501066121,920600658,TFP,E13
852611210,920600658,E13,E13
157042531,932445193,TFP,E13
157042531,964996225,TFP,E13
157042531,991254878,TFP,E13
92403540,1001875776,E13,E13
356979186,1030992019,TFP,E13
409297732,1030992019,TFP,E13
995328134,1030992019,TFP,E13
557215750,1033055161,E13,E13
483227930,1042842432,TFP,E13
93378883,1065760964,TFP,E13
9993142,1071137462,E13,E13
29646177,1072217274,E13,E13
332699729,1111771471,E13,E13
1130868744,1111771471,E13,E13
523331583,1124301420,E13,FSF
1174332702,1124314592,FSF,FSF
1175879124,1124348202,FSF,FSF
1176077330,1124632188,FSF,FSF
523331583,1125962952,E13,FSF
1174379509,1126249350,FSF,FSF
1175850661,1126249350,FSF,FSF
1174771410,1126405698,FSF,FSF
1127757781,1126840332,FSF,FSF
523331583,1126853088,E13,FSF
1174332702,1126864016,FSF,FSF
523331583,1126883186,E13,FSF
1127457121,1126916953,FSF,FSF
523331583,1127042088,E13,FSF
1175980688,1127056663,FSF,FSF
523331583,1127064612,E13,FSF
1127347267,1127064944,FSF,FSF
1124616192,1127080364,FSF,FSF
523331583,1127094674,E13,FSF
1174982916,1127094674,FSF,FSF
1174889395,1127105233,FSF,FSF
523331583,1127105509,E13,FSF
523331583,1127151044,E13,FSF
1174959793,1127151044,FSF,FSF
1176348397,1127183491,FSF,FSF
523331583,1127186004,E13,FSF
523331583,1127193253,E13,FSF
523331583,1127216318,E13,FSF
1129909232,1127286650,FSF,FSF
523331583,1127295116,E13,FSF
1124459342,1127297354,FSF,FSF
1174962506,1127315730,FSF,FSF
523331583,1127322342,E13,FSF
523331583,1127324448,E13,FSF
523331583,1127332626,E13,FSF
523331583,1127356506,E13,FSF
523331583,1127412650,E13,FSF
523331583,1127420304,E13,FSF
523331583,1127484458,E13,FSF
523331583,1127492659,E13,FSF
523331583,1127536843,E13,FSF
1124711090,1127575758,FSF,FSF
1130054029,1127575758,FSF,FSF
523331583,1127581338,E13,FSF
1174872906,1127582702,FSF,FSF
523331583,1127585838,E13,FSF
1130261916,1127769554,FSF,FSF
1127816366,1127772061,FSF,FSF
523331583,1127822533,E13,FSF
1124807293,1127841853,FSF,FSF
1128635107,1127841853,FSF,FSF
1126399904,1127880368,FSF,FSF
1127159532,1127914004,FSF,FSF
1175717354,1127946307,FSF,FSF
523331583,1127956224,E13,FSF
1127632998,1127956224,FSF,FSF
1126249350,1127990198,FSF,FSF
1127581338,1128144613,FSF,FSF
1127165334,1128223321,FSF,FSF
1175869250,1128223321,FSF,FSF
1176418405,1128263910,FSF,FSF
1176380456,1128302586,FSF,FSF
1128629346,1128353106,FSF,FSF
1128315416,1128358752,FSF,FSF
1176215258,1128361064,FSF,FSF
1176269809,1128442424,FSF,FSF
1174585309,1128486390,FSF,FSF
1127332626,1128487490,FSF,FSF
1174873122,1128493195,FSF,FSF
1175963882,1128511538,FSF,FSF
523331583,1128581702,E13,FSF
1127992975,1128835686,FSF,FSF
1175870539,1128838741,FSF,FSF
523331583,1129012411,E13,FSF
1176315806,1129160047,FSF,FSF
1128403068,1129290072,FSF,FSF
1127000612,1129533908,FSF,FSF
1175859786,1129533908,FSF,FSF
1126989775,1129905792,FSF,FSF
1129936399,1129909232,FSF,FSF
1174436491,1129919382,FSF,FSF
523331583,1129919918,E13,FSF
1129036489,1129923780,FSF,FSF
1130549228,1129948556,FSF,FSF
1174549280,1130054029,FSF,FSF
1124295318,1130087737,FSF,FSF
1174851198,1130157896,FSF,FSF
1175757835,1130157896,FSF,FSF
1127150011,1130216966,FSF,FSF
1174656450,1130227346,FSF,FSF
1176381348,1130238283,FSF,FSF
1127066796,1130249922,FSF,FSF
1175028782,1130259265,FSF,FSF
1174450896,1130284382,FSF,FSF
1174357622,1130376991,FSF,FSF
1175044778,1130415098,FSF,FSF
1127833470,1130534586,FSF,FSF
523331583,1130538576,E13,FSF
1174379509,1130549228,FSF,FSF
1175675402,1174336873,FSF,FSF
523331583,1174346100,E13,FSF
523331583,1174357212,E13,FSF
1175755050,1174357212,FSF,FSF
1175672016,1174367996,FSF,FSF
523331583,1174374654,E13,FSF
1174412929,1174395410,FSF,FSF
1127373948,1174403390,FSF,FSF
1175029759,1174409298,FSF,FSF
1175864395,1174410324,FSF,FSF
1174471358,1174420022,FSF,FSF
1174374654,1174420404,FSF,FSF
1174810141,1174427628,FSF,FSF
523331583,1174429087,E13,FSF
1125357410,1174429314,FSF,FSF
1174994395,1174435530,FSF,FSF
1174739257,1174437858,FSF,FSF
1174641955,1174444022,FSF,FSF
1175726604,1174445989,FSF,FSF
1128300438,1174450927,FSF,FSF
1127081611,1174514420,FSF,FSF
1176198690,1174514420,FSF,FSF
1176184358,1174515163,FSF,FSF
1176197136,1174515163,FSF,FSF
523331583,1174530324,E13,FSF
1174713944,1174545259,FSF,FSF
1128718424,1174550876,FSF,FSF
1174549280,1174553017,FSF,FSF
1176247873,1174560156,FSF,FSF
1127297354,1174602234,FSF,FSF
1174789676,1174621862,FSF,FSF
1128487490,1174628442,FSF,FSF
1174338175,1174649970,FSF,FSF
1174382539,1174660242,FSF,FSF
1176184358,1174660242,FSF,FSF
1176298465,1174662523,FSF,FSF
1128183726,1174679592,FSF,FSF
1174699399,1174684957,FSF,FSF
1174971644,1174688455,FSF,FSF
1127587958,1174699399,FSF,FSF
1176329180,1174700300,FSF,FSF
1128356431,1174706798,FSF,FSF
1174780777,1174723886,FSF,FSF
1174865594,1174723886,FSF,FSF
1127412650,1174724869,FSF,FSF
1174549280,1174724869,FSF,FSF
1175602278,1174738568,FSF,FSF
1175009000,1174743524,FSF,FSF
1175968452,1174753764,FSF,FSF
1176290131,1174771410,FSF,FSF
1174728433,1174810141,FSF,FSF
1174450927,1174818390,FSF,FSF
1175629302,1174823942,FSF,FSF
1175629178,1174848200,FSF,FSF
1130207582,1174851198,FSF,FSF
1174818847,1174860890,FSF,FSF
1129208234,1174865594,FSF,FSF
1174915280,1174869769,FSF,FSF
1175982799,1174876764,FSF,FSF
1175791452,1174905187,FSF,FSF
1174744404,1174909136,FSF,FSF
1129881680,1174914138,FSF,FSF
1128909049,1174918586,FSF,FSF
1176078956,1174918586,FSF,FSF
1126192496,1174944276,FSF,FSF
1175021929,1174948008,FSF,FSF
1174944276,1174971644,FSF,FSF
1174929679,1174973954,FSF,FSF
1175819569,1174981094,FSF,FSF
1130312287,1175000504,FSF,FSF
523331583,1175002777,E13,FSF
1127332626,1175005345,FSF,FSF
1130266422,1175005345,FSF,FSF
1129919550,1175009000,FSF,FSF
1174357490,1175025703,FSF,FSF
1128419868,1175029616,FSF,FSF
1174778426,1175039382,FSF,FSF
1174379509,1175586606,FSF,FSF
1130386950,1175593494,FSF,FSF
1128398868,1175602278,FSF,FSF
1174982916,1175615983,FSF,FSF
1175011819,1175629302,FSF,FSF
1126883186,1175629345,FSF,FSF
1176092251,1175633166,FSF,FSF
1129967911,1175656208,FSF,FSF
1174438993,1175671908,FSF,FSF
1175879124,1175705202,FSF,FSF
1130284382,1175729280,FSF,FSF
523331583,1175730272,E13,FSF
523331583,1175731862,E13,FSF
1175029616,1175731862,FSF,FSF
1174399688,1175732936,FSF,FSF
1128398388,1175755050,FSF,FSF
1127400348,1175774436,FSF,FSF
1174403612,1175806116,FSF,FSF
1175771509,1175820103,FSF,FSF
1124807293,1175832804,FSF,FSF
1176259471,1175833148,FSF,FSF
1174431032,1175835392,FSF,FSF
1175831797,1175835392,FSF,FSF
1176279901,1175841943,FSF,FSF
523331583,1175870539,E13,FSF
1174602234,1175871524,FSF,FSF
1174541538,1175883632,FSF,FSF
1174649256,1175898612,FSF,FSF
523331583,1175918527,E13,FSF
1174970576,1175918527,FSF,FSF
1130249922,1175928048,FSF,FSF
1176258355,1175931889,FSF,FSF
1128486390,1175937997,FSF,FSF
1175629178,1175956076,FSF,FSF
1129967911,1175957444,FSF,FSF
1125890246,1175962808,FSF,FSF
1126944366,1175962808,FSF,FSF
1128353106,1175962808,FSF,FSF
1175810197,1175962808,FSF,FSF
1130623285,1175968620,FSF,FSF
1174946815,1175992374,FSF,FSF
523331583,1175994012,E13,FSF
1127844894,1176024900,FSF,FSF
1130167357,1176030852,FSF,FSF
1126840332,1176037639,FSF,FSF
1174851200,1176039984,FSF,FSF
1174564464,1176054547,FSF,FSF
1175801724,1176067166,FSF,FSF
1174649970,1176074173,FSF,FSF
523331583,1176077330,E13,FSF
1127023860,1176098786,FSF,FSF
1174738568,1176120223,FSF,FSF
523331583,1176131214,E13,FSF
1130064529,1176131214,FSF,FSF
1127005453,1176159360,FSF,FSF
1130249922,1176159360,FSF,FSF
1176394070,1176165122,FSF,FSF
1128588481,1176186649,FSF,FSF
1175709380,1176194977,FSF,FSF
1174832875,1176210602,FSF,FSF
1174402488,1176214640,FSF,FSF
1127067181,1176218598,FSF,FSF
1130283200,1176265566,FSF,FSF
